PostAuthorKey,CommenterKey,InteractionCount,UniquePostsCommented,WithinWindowCount,MedianDeltaMinutes,MinDeltaMinutes,SelfCommentCount
id:dleoduq10004,id:leoperiseus,3,3,3,2.7333333333333334,1.45,0
id:ehdtks9286,id:donka,3,3,3,1.0333333333333334,0.7833333333333333,0
id:ehdtks9286,id:okao,3,3,3,2.433333333333333,0.8,0
id:ehdtks9286,id:thesilver,3,3,3,1.8833333333333333,1.3,0
id:ejirall,id:donka,3,3,3,1.8666666666666667,0.25,0
id:fantak,id:dleoduq1234,3,3,3,1.95,0.4166666666666667,0
id:fantak,id:jeffkent,3,3,3,3.6333333333333333,2.3666666666666667,0
id:fantak,id:radioshot1,3,3,3,1.1166666666666667,0.95,0
id:grit,id:FeelingGood,3,3,3,2.4166666666666665,0.7333333333333333,0
id:hanlobby,id:kiriman,3,3,3,1.8333333333333333,1.6833333333333333,0
id:hanlobby,id:spoops,3,3,3,2.9166666666666665,2.25,0
id:hobro,id:ejirall,3,3,3,2.25,0.55,0
id:horizon,id:horsedongh,3,3,3,3.433333333333333,2.7666666666666666,0
id:horizon,id:kanoutsider,3,3,3,3.0166666666666666,2.1666666666666665,0
id:horizon,id:yhtuos,3,3,3,0.9,0.3333333333333333,0
id:hyeok497,id:bulbol,3,3,3,3.8833333333333333,3.1166666666666667,0
id:hyeok497,id:progamer77,3,3,3,2.0,0.5166666666666667,0
id:impactx84,id:dlawls,3,3,3,2.316666666666667,1.6333333333333333,0
id:kim2pac,id:malwool,3,3,3,1.1166666666666667,1.0,0
id:kim2pac,id:spoops,3,3,3,0.75,0.7333333333333333,0
id:kiriman,id:donka,3,3,3,1.5166666666666666,0.4166666666666667,0
id:kiriman,id:impactx84,3,3,3,2.1,0.9,0
id:kiriman,id:progamer77,3,3,3,1.1333333333333333,0.9,0
id:kokomong,id:FeelingGood,3,3,3,1.1166666666666667,0.6833333333333333,0
id:kokomong,id:pearson19,3,3,3,1.0333333333333334,0.8833333333333333,0
id:kokomong,id:radioshot1,3,3,3,1.7833333333333334,0.6166666666666667,0
id:kokomong,id:rukk7812,3,3,3,0.7666666666666667,0.5833333333333334,0
id:lfcthismeans,id:dleoduq1234,3,3,3,2.45,0.9166666666666666,0
id:lfcthismeans,id:modern21,3,3,3,2.35,1.7833333333333334,0
id:lfcthismeans,id:spoops,3,3,3,0.65,0.2833333333333333,0
id:modern21,id:donka,3,3,3,1.2,0.7333333333333333,0
id:modern21,id:malwool,3,3,3,1.7333333333333334,1.5666666666666667,0
id:modern21,id:sexline,3,3,3,1.55,1.3833333333333333,0
id:modern21,id:whoshot,3,3,3,4.183333333333334,1.5833333333333333,0
id:naco16,id:Necovv,3,3,3,4.2,0.9166666666666666,0
id:naco16,id:dress7,3,3,3,1.4333333333333333,0.6833333333333333,0
id:naco16,id:flypcs20,3,3,3,1.25,0.8166666666666667,0
id:naco16,id:gum0510,3,3,3,0.95,0.8833333333333333,0
id:naco16,id:malwool,3,3,3,1.5333333333333334,0.9833333333333333,0
id:naco16,id:sounited13,3,3,3,1.9833333333333334,1.0666666666666667,0
id:naco16,id:supremebape,3,3,3,2.25,0.4166666666666667,0
id:naco16,id:woobo,3,3,3,2.533333333333333,2.1666666666666665,0
id:ninety5mph,id:donka,3,3,3,1.15,0.36666666666666664,0
id:novacane,id:sc1984,3,3,3,2.4166666666666665,1.4166666666666667,0
id:novacane,id:woobo,3,3,3,2.783333333333333,2.65,0
id:osodos,id:spoops,3,3,3,3.5833333333333335,2.3333333333333335,0
id:pearson19,id:jun2312,3,3,3,3.3833333333333333,1.1,0
id:pearson19,id:xxvxx,3,3,3,1.3666666666666667,0.8666666666666667,0
id:pucrinyesir,id:impactx84,3,3,3,3.45,1.0833333333333333,0
id:qhdtlsdl,id:spoops,3,3,3,1.5333333333333334,1.0,0
id:radioshot1,id:sexline,3,3,3,0.95,0.7333333333333333,0
id:rhcp11,id:Ibrahima,3,3,3,3.283333333333333,1.7666666666666666,0
id:rukk7812,id:chun1149,3,3,3,1.2833333333333334,1.2333333333333334,0
id:rukk7812,id:filyeun2,3,3,3,1.7166666666666666,1.2166666666666666,0
id:rukk7812,id:xxvxx,3,3,3,4.1,3.7,0
id:sanapati,id:kiriman,3,3,3,1.0833333333333333,0.8666666666666667,0
id:solution78,id:cytokine1234,3,3,3,2.716666666666667,1.9666666666666666,0
id:sounited13,id:pearson19,3,3,3,1.4,0.7,0
id:summernight,id:bulbol,3,3,3,2.9166666666666665,1.6166666666666667,0
id:tjfghksss,id:cauking,3,3,3,3.5166666666666666,2.6333333333333333,0
id:todfndl12,id:whoshot,3,3,3,2.466666666666667,1.7666666666666666,0
id:v1004ses,id:malwool,3,3,3,1.8833333333333333,0.9666666666666667,0
id:wind1123,id:spoops,3,3,3,1.4,0.95,0
id:xxvxx,id:spoops,3,3,3,2.3666666666666667,1.3,0
id:xxvxx,id:todfndl12,3,3,3,1.2666666666666666,1.1,0
id:yally1010,id:donka,3,3,3,1.1166666666666667,0.7,0
id:yo821281,id:FeelingGood,3,3,3,1.15,1.0333333333333334,0
id:zero080,id:todfndl12,3,3,3,0.6833333333333333,0.5,0
id:Volvo,id:YoLaTengo,3,2,3,2.4833333333333334,1.8666666666666667,0
id:Volvo,id:bugfix,3,2,3,3.1166666666666667,1.7833333333333334,0
id:Volvo,id:kuo13,3,2,3,2.816666666666667,0.7166666666666667,0
id:hulk,id:pearson19,3,2,3,1.1833333333333333,0.5666666666666667,0
id:impactx84,id:filyeun2,3,2,3,1.5333333333333334,0.55,0
id:onana,id:YoLaTengo,3,2,3,1.1166666666666667,0.7166666666666667,0
id:pearson19,id:YoLaTengo,3,2,3,4.033333333333333,0.8833333333333333,0
id:xxvxx,id:deportivo7,3,2,3,4.033333333333333,0.7166666666666667,0
id:oasiticjoo19,id:spoops,3,1,3,1.4333333333333333,0.9666666666666667,0
id:bulbol,id:roe2k,15,15,2,18.616666666666667,3.4,0
id:bulbol,id:redondor,12,12,2,18.025,0.9666666666666667,0
id:bulbol,id:regnier,10,10,2,22.441666666666666,0.38333333333333336,0
id:rukk7812,id:placebo,10,10,2,14.458333333333332,0.9666666666666667,0
id:hodoeel,id:spoops,8,8,2,11.391666666666666,1.5833333333333333,0
id:naco16,id:shkj22,8,8,2,9.575,2.8333333333333335,0
id:ninety5mph,id:cubana,8,8,2,14.3,2.0833333333333335,0
id:FeelingGood,id:dlawls,7,7,2,23.266666666666666,0.8333333333333334,0
id:grit,id:impactx84,7,7,2,7.916666666666667,3.1166666666666667,0
id:naco16,id:oasiticjoo19,7,7,2,6.766666666666667,2.15,0
id:flypcs20,id:flypcs20,7,4,2,19.983333333333334,0.35,7
id:bluepillz,id:dleoduq1234,6,6,2,5.933333333333334,1.8666666666666667,0
id:bulbol,id:Bluewings21,6,6,2,14.283333333333335,1.95,0
id:bulbol,id:bluepillz,6,6,2,7.975,1.55,0
id:bulbol,id:chakagesalja,6,6,2,10.45,1.5833333333333333,0
id:bulbol,id:sonhh,6,6,2,18.166666666666664,2.5833333333333335,0
id:bundes1,id:cauking,6,6,2,8.216666666666667,2.4166666666666665,0
id:cytokine1234,id:monkjm,6,6,2,10.191666666666666,3.3666666666666667,0
id:fantak,id:Bluewings21,6,6,2,12.891666666666666,1.0833333333333333,0
id:impactx84,id:yoshiki2,6,6,2,9.358333333333334,2.55,0
id:kokomong,id:monkjm,6,6,2,10.841666666666667,3.3833333333333333,0
id:naco16,id:ulsan0101,6,6,2,6.391666666666667,0.8166666666666667,0
id:solution78,id:eddie,6,6,2,8.516666666666666,1.4,0
id:FeelingGood,id:summernight,5,5,2,8.483333333333333,1.6333333333333333,0
id:bulbol,id:placebo,5,5,2,12.75,3.183333333333333,0
id:bulbol,id:psj1905,5,5,2,10.666666666666666,2.5833333333333335,0
id:bulbol,id:soccerlineid,5,5,2,8.8,4.716666666666667,0
id:cytokine1234,id:cytokine1234,5,5,2,5.416666666666667,0.43333333333333335,5
id:dlawls,id:cubana,5,5,2,9.85,1.6333333333333333,0
id:dlawls,id:sexline,5,5,2,5.133333333333334,1.7166666666666666,0
id:fantak,id:redondor,5,5,2,5.45,3.533333333333333,0
id:horizon,id:cauking,5,5,2,5.45,1.75,0
id:htht709,id:spoops,5,5,2,6.866666666666666,0.4,0
id:hyeok497,id:impactx84,5,5,2,5.566666666666666,1.5166666666666666,0
id:hyeok497,id:roe2k,5,5,2,9.433333333333334,1.9166666666666667,0
id:jeffkent,id:cubana,5,5,2,11.033333333333333,0.7666666666666667,0
id:lfcthismeans,id:cubana,5,5,2,5.2,2.95,0
id:rukk7812,id:Tenhag,5,5,2,5.5,1.0,0
id:rukk7812,id:rukk7812,5,5,2,8.683333333333334,2.9166666666666665,5
id:solution78,id:dlawls,5,5,2,5.866666666666666,1.3333333333333333,0
id:bakjang,id:spoops,5,4,2,5.75,1.0833333333333333,0
id:6830,id:hypeboy,4,4,2,4.208333333333334,2.0,0
id:FeelingGood,id:cubana,4,4,2,7.275,2.3,0
id:FeelingGood,id:kiriman,4,4,2,5.091666666666667,2.216666666666667,0
id:FeelingGood,id:monkjm,4,4,2,8.291666666666666,2.5166666666666666,0
id:Tenhag,id:cubana,4,4,2,25.791666666666664,1.2666666666666666,0
id:blue123,id:pearson19,4,4,2,5.125,1.45,0
id:bluepillz,id:lfcthismeans,4,4,2,3.6416666666666666,0.8333333333333334,0
id:bluepillz,id:malwool,4,4,2,4.833333333333333,2.1,0
id:bulbol,id:horizon,4,4,2,4.983333333333333,0.7333333333333333,0
id:bulbol,id:lj0608,4,4,2,5.041666666666666,3.066666666666667,0
id:bulbol,id:riverpine,4,4,2,13.991666666666667,1.1833333333333333,0
id:bulbol,id:thesilver,4,4,2,7.683333333333334,1.1166666666666667,0
id:bundes1,id:kokomong,4,4,2,3.2916666666666665,0.7166666666666667,0
id:bundes1,id:okao,4,4,2,7.725,2.9,0
id:bundes1,id:sounited13,4,4,2,4.416666666666667,0.48333333333333334,0
id:cytokine1234,id:kanoutsider,4,4,2,7.05,1.15,0
id:deportivo7,id:cafetango,4,4,2,7.125,2.783333333333333,0
id:dleoduq1234,id:placebo,4,4,2,11.308333333333334,0.8,0
id:fantak,id:jun2312,4,4,2,3.441666666666667,1.0333333333333334,0
id:fantak,id:shkj22,4,4,2,7.658333333333333,2.0833333333333335,0
id:fantak,id:tkrldh,4,4,2,5.191666666666666,3.8833333333333333,0
id:flypcs20,id:donka,4,4,2,3.308333333333333,0.6,0
id:grit,id:dialine,4,4,2,5.991666666666667,3.65,0
id:horizon,id:monkjm,4,4,2,9.35,1.9,0
id:horizon,id:roe2k,4,4,2,4.883333333333333,3.3,0
id:horizon,id:rukk7812,4,4,2,28.025,0.5333333333333333,0
id:hyeok497,id:xxvxx,4,4,2,5.35,2.8,0
id:hypeboy,id:summernight,4,4,2,235.20000000000002,3.15,0
id:impactx84,id:adnanjanuzaj,4,4,2,7.225,2.533333333333333,0
id:impactx84,id:life13579,4,4,2,5.8500000000000005,1.7166666666666666,0
id:impactx84,id:potatochip1,4,4,2,7.283333333333333,3.2333333333333334,0
id:impactx84,id:progamer77,4,4,2,9.041666666666666,1.75,0
id:juventus82,id:malwool,4,4,2,4.158333333333333,0.9666666666666667,0
id:juventus82,id:okao,4,4,2,6.85,1.45,0
id:kiriman,id:monkjm,4,4,2,14.458333333333334,1.3833333333333333,0
id:modern21,id:gum0510,4,4,2,8.9,2.316666666666667,0
id:naco16,id:cubana,4,4,2,5.933333333333334,1.15,0
id:naco16,id:dlawls,4,4,2,8.7,0.4666666666666667,0
id:naco16,id:grit,4,4,2,5.191666666666666,2.783333333333333,0
id:ninety5mph,id:okao,4,4,2,4.583333333333333,0.8,0
id:pucrinyesir,id:BongGu1103,4,4,2,16.108333333333334,1.1333333333333333,0
id:qhdtlsdl,id:Ibrahima,4,4,2,4.675,3.1,0
id:qhdtlsdl,id:qhdtlsdl,4,4,2,4.383333333333333,1.4833333333333334,4
id:rukk7812,id:modern21,4,4,2,4.25,0.9833333333333333,0
id:rukk7812,id:reiun,4,4,2,8.891666666666666,2.8666666666666667,0
id:solution78,id:kapfazo,4,4,2,11.766666666666666,4.283333333333333,0
id:summernight,id:Ibrahima,4,4,2,16.9,2.683333333333333,0
id:summernight,id:Tenhag,4,4,2,7.258333333333334,2.15,0
id:summernight,id:bookae1,4,4,2,6.258333333333334,1.35,0
id:summernight,id:todfndl12,4,4,2,4.275,0.7666666666666667,0
id:tjfghksss,id:spoops,4,4,2,3.208333333333333,0.4166666666666667,0
id:malwool,id:yally1010,4,3,2,3.8000000000000003,1.5,0
id:solution78,id:oasiticjoo19,4,3,2,4.233333333333333,1.7166666666666666,0
id:6830,id:FeelingGood,3,3,2,3.55,2.1166666666666667,0
id:6830,id:cytokine1234,3,3,2,2.5,2.466666666666667,0
id:6830,id:oasiticjoo19,3,3,2,3.4166666666666665,1.0166666666666666,0
id:6830,id:okao,3,3,2,1.4833333333333334,1.4666666666666666,0
id:BlackEyes23,id:hypeboy,3,3,2,1.9833333333333334,1.95,0
id:BlackEyes23,id:mirissoul2,3,3,2,1.7666666666666666,1.3833333333333333,0
id:BlackEyes23,id:xxvxx,3,3,2,3.0833333333333335,1.8833333333333333,0
id:FeelingGood,id:deportivo7,3,3,2,0.6166666666666667,0.4666666666666667,0
id:FeelingGood,id:kuo13,3,3,2,4.616666666666666,1.6,0
id:FeelingGood,id:wind1123,3,3,2,4.916666666666667,1.3,0
id:FeelingGood,id:xxvxx,3,3,2,3.2,2.45,0
id:Ibisevic,id:eddie,3,3,2,4.566666666666666,1.3333333333333333,0
id:Ibisevic,id:kanoutsider,3,3,2,1.8666666666666667,0.5833333333333334,0
id:Ibisevic,id:lfcthismeans,3,3,2,3.85,0.7833333333333333,0
id:Milner7,id:okao,3,3,2,3.216666666666667,1.7833333333333334,0
id:Necovv,id:dleoduq1234,3,3,2,1.9333333333333333,1.7666666666666666,0
id:Necovv,id:spoops,3,3,2,2.25,1.9,0
id:Tenhag,id:dleoduq1234,3,3,2,4.333333333333333,2.1666666666666665,0
id:Tenhag,id:donka,3,3,2,0.6333333333333333,0.38333333333333336,0
id:Volvo,id:cytokine1234,3,3,2,2.566666666666667,2.466666666666667,0
id:Volvo,id:tjfghksss,3,3,2,1.4166666666666667,0.75,0
id:YoLaTengo,id:malwool,3,3,2,3.683333333333333,2.7666666666666666,0
id:adnanjanuzaj,id:donka,3,3,2,0.7,0.6833333333333333,0
id:blue123,id:FeelingGood,3,3,2,4.433333333333334,2.8333333333333335,0
id:blue123,id:bulbol,3,3,2,1.9666666666666666,0.7,0
id:blue123,id:deportivo7,3,3,2,2.783333333333333,1.5333333333333334,0
id:blue123,id:flamans1,3,3,2,2.0166666666666666,0.8333333333333334,0
id:boba1983,id:todfndl12,3,3,2,1.3,1.05,0
id:bugfix,id:placebo,3,3,2,3.783333333333333,1.7333333333333334,0
id:bulbol,id:BlackEyes23,3,3,2,4.283333333333333,3.216666666666667,0
id:bulbol,id:consul,3,3,2,2.6,2.4833333333333334,0
id:bulbol,id:ejirall,3,3,2,4.7,4.2,0
id:bulbol,id:kapfazo,3,3,2,4.0,1.8666666666666667,0
id:bulbol,id:life13579,3,3,2,2.066666666666667,1.4166666666666667,0
id:bulbol,id:megacoffee25,3,3,2,2.95,1.5333333333333334,0
id:bulbol,id:progamer77,3,3,2,4.35,1.3166666666666667,0
id:bulbol,id:sdh90,3,3,2,1.2833333333333334,1.2166666666666666,0
id:bulbol,id:yhtuos,3,3,2,1.7,0.4,0
id:bundes1,id:lfcthismeans,3,3,2,3.316666666666667,3.216666666666667,0
id:chun1149,id:spoops,3,3,2,3.3833333333333333,2.85,0
id:cytokine1234,id:YoLaTengo,3,3,2,2.35,1.65,0
id:cytokine1234,id:deportivo7,3,3,2,2.533333333333333,0.5666666666666667,0
id:cytokine1234,id:kim2pac,3,3,2,3.033333333333333,1.2833333333333334,0
id:dlawls,id:summernight,3,3,2,3.7,0.9166666666666666,0
id:dleoduq1234,id:donka,3,3,2,4.166666666666667,0.5333333333333333,0
id:ehdtks9286,id:Bluewings21,3,3,2,2.316666666666667,0.6666666666666666,0
id:ehdtks9286,id:impactx84,3,3,2,2.4,1.3166666666666667,0
id:fantak,id:Ibrahima,3,3,2,4.766666666666667,0.8666666666666667,0
id:fantak,id:bbggkkk,3,3,2,2.4,1.1,0
id:fantak,id:bulbol,3,3,2,3.9,3.6333333333333333,0
id:fantak,id:hsw0119,3,3,2,4.783333333333333,2.9,0
id:fantak,id:soccerlineid,3,3,2,4.416666666666667,1.6666666666666667,0
id:fantak,id:ulsan0101,3,3,2,2.216666666666667,1.65,0
id:grit,id:naco16,3,3,2,2.5166666666666666,1.1833333333333333,0
id:grit,id:okao,3,3,2,2.7333333333333334,0.4,0
id:gum0510,id:forest,3,3,2,1.9,0.5333333333333333,0
id:hobro,id:malwool,3,3,2,2.183333333333333,1.4333333333333333,0
id:hodoeel,id:cytokine1234,3,3,2,1.7166666666666666,1.3333333333333333,0
id:hodoeel,id:donka,3,3,2,2.8333333333333335,0.5,0
id:hodoeel,id:pearson19,3,3,2,1.6,0.5333333333333333,0
id:horizon,id:dialine,3,3,2,2.75,2.7,0
id:horizon,id:grit,3,3,2,4.25,2.85,0
id:horizon,id:kim2pac,3,3,2,2.6333333333333333,2.3833333333333333,0
id:htht709,id:gbu17,3,3,2,3.066666666666667,2.0833333333333335,0
id:htht709,id:okao,3,3,2,4.666666666666667,0.35,0
id:hyeok497,id:cydia14,3,3,2,2.433333333333333,1.7166666666666666,0
id:hyeok497,id:eddie,3,3,2,4.516666666666667,4.416666666666667,0
id:hyeok497,id:lfcthismeans,3,3,2,1.2666666666666666,0.7,0
id:hyeok497,id:pearson19,3,3,2,0.8,0.36666666666666664,0
id:hyeok497,id:roykie151,3,3,2,2.9833333333333334,1.9,0
id:hyeok497,id:wind1123,3,3,2,4.216666666666667,2.75,0
id:hypeboy,id:hulk,3,3,2,3.65,3.25,0
id:hypeboy,id:mcraky,3,3,2,1.8166666666666667,1.3666666666666667,0
id:hypeboy,id:sexline,3,3,2,2.9833333333333334,2.6166666666666667,0
id:impactx84,id:fantak,3,3,2,3.966666666666667,2.4166666666666665,0
id:impactx84,id:impactx84,3,3,2,4.6,3.85,3
id:impactx84,id:mirissoul2,3,3,2,3.05,1.1666666666666667,0
id:impactx84,id:sounited13,3,3,2,2.65,1.4333333333333333,0
id:impactx84,id:wondh84,3,3,2,1.8666666666666667,0.85,0
id:jeffkent,id:deportivo7,3,3,2,2.033333333333333,1.4833333333333334,0
id:jun2312,id:bookae1,3,3,2,5.0,2.2666666666666666,0
id:jun2312,id:luna7742,3,3,2,3.0166666666666666,0.9833333333333333,0
id:juventus82,id:todfndl12,3,3,2,3.533333333333333,3.0166666666666666,0
id:kokomong,id:okao,3,3,2,4.15,2.566666666666667,0
id:kokomong,id:placebo,3,3,2,1.5,1.0333333333333334,0
id:kokomong,id:progamer77,3,3,2,2.1,1.75,0
id:lfcthismeans,id:tkrldh,3,3,2,4.666666666666667,3.783333333333333,0
id:lfcthismeans,id:whoshot,3,3,2,2.85,1.9333333333333333,0
id:luna7742,id:spoops,3,3,2,3.15,1.9833333333333334,0
id:malwool,id:dleoduq1234,3,3,2,1.7166666666666666,0.9666666666666667,0
id:malwool,id:horizon,3,3,2,2.283333333333333,0.95,0
id:malwool,id:monkjm,3,3,2,3.7666666666666666,1.5833333333333333,0
id:malwool,id:spoops,3,3,2,1.4833333333333334,0.9833333333333333,0
id:masok01,id:bulbol,3,3,2,2.15,1.1,0
id:masterplan5,id:donka,3,3,2,0.48333333333333334,0.45,0
id:modern21,id:xxvxx,3,3,2,4.433333333333334,2.183333333333333,0
id:naco16,id:BlackEyes23,3,3,2,1.1666666666666667,0.8666666666666667,0
id:naco16,id:bluewind84,3,3,2,3.6,2.8333333333333335,0
id:naco16,id:cydia14,3,3,2,3.783333333333333,3.2666666666666666,0
id:naco16,id:dleoduq1234,3,3,2,0.6166666666666667,0.48333333333333334,0
id:naco16,id:kicking,3,3,2,2.9833333333333334,1.1,0
id:naco16,id:kim2pac,3,3,2,2.45,1.8333333333333333,0
id:naco16,id:press21cc,3,3,2,2.9166666666666665,1.55,0
id:ninety5mph,id:cauking,3,3,2,2.183333333333333,1.1833333333333333,0
id:novacane,id:spoops,3,3,2,4.866666666666666,2.433333333333333,0
id:pearson19,id:bundes1,3,3,2,2.35,1.0333333333333334,0
id:pearson19,id:hypeboy,3,3,2,1.2666666666666666,1.0,0
id:pearson19,id:psj205,3,3,2,2.2666666666666666,1.5166666666666666,0
id:pucrinyesir,id:filyeun2,3,3,2,4.9,3.3833333333333333,0
id:pucrinyesir,id:press21cc,3,3,2,4.366666666666666,2.0,0
id:qhdtlsdl,id:masok01,3,3,2,3.216666666666667,0.9833333333333333,0
id:qhdtlsdl,id:monkjm,3,3,2,2.816666666666667,1.5666666666666667,0
id:qhdtlsdl,id:okao,3,3,2,4.016666666666667,1.9666666666666666,0
id:qnflsdl,id:FeelingGood,3,3,2,4.183333333333334,1.1,0
id:radioshot1,id:FeelingGood,3,3,2,4.283333333333333,0.55,0
id:radioshot1,id:ajh30130,3,3,2,1.15,1.1166666666666667,0
id:radioshot1,id:dleoduq1234,3,3,2,3.2333333333333334,1.2666666666666666,0
id:radioshot1,id:malwool,3,3,2,1.5333333333333334,1.3666666666666667,0
id:regions,id:radioshot1,3,3,2,3.5166666666666666,1.6,0
id:rhcp11,id:malwool,3,3,2,3.283333333333333,2.433333333333333,0
id:roe2k,id:malwool,3,3,2,2.966666666666667,1.8833333333333333,0
id:rukk7812,id:colacup,3,3,2,4.316666666666666,2.0833333333333335,0
id:rukk7812,id:ejirall,3,3,2,2.7,1.8666666666666667,0
id:rukk7812,id:lfcthismeans,3,3,2,3.6166666666666667,0.9166666666666666,0
id:rukk7812,id:radioshot1,3,3,2,4.95,2.3833333333333333,0
id:rukk7812,id:tjfghksss,3,3,2,2.05,1.05,0
id:rukk7812,id:typoonj2,3,3,2,2.7333333333333334,1.5166666666666666,0
id:rukk7812,id:ulsan0101,3,3,2,2.05,0.6166666666666667,0
id:sanapati,id:spoops,3,3,2,4.316666666666666,2.216666666666667,0
id:snap23,id:dewsd,3,3,2,0.9333333333333333,0.2833333333333333,0
id:solution78,id:bbggkkk,3,3,2,3.9833333333333334,2.2333333333333334,0
id:solution78,id:bookae1,3,3,2,3.4166666666666665,1.2833333333333334,0
id:solution78,id:bulbol,3,3,2,1.5166666666666666,1.1666666666666667,0
id:solution78,id:hypeboy,3,3,2,2.9166666666666665,2.816666666666667,0
id:solution78,id:kim2pac,3,3,2,1.6833333333333333,1.4666666666666666,0
id:solution78,id:summernight,3,3,2,3.4833333333333334,0.9666666666666667,0
id:sounited13,id:cubana,3,3,2,4.7,0.6333333333333333,0
id:sounited13,id:kiriman,3,3,2,3.4,3.25,0
id:stynerkn,id:okao,3,3,2,2.4833333333333334,1.0833333333333333,0
id:summernight,id:donka,3,3,2,2.2666666666666666,0.85,0
id:tjdgh09123,id:spoops,3,3,2,4.766666666666667,2.8,0
id:tkrhdgus1,id:impactx84,3,3,2,4.633333333333334,3.066666666666667,0
id:whddlqlgodrl,id:monkjm,3,3,2,4.883333333333334,2.5833333333333335,0
id:xxvxx,id:cytokine1234,3,3,2,1.7333333333333334,0.5333333333333333,0
id:xxvxx,id:doochangman,3,3,2,3.6333333333333333,1.35,0
id:yo821281,id:cauking,3,3,2,4.433333333333334,4.05,0
id:yo821281,id:cytokine1234,3,3,2,4.916666666666667,1.8833333333333333,0
id:yo821281,id:kakaka10,3,3,2,3.7333333333333334,3.05,0
id:yo821281,id:tjfghksss,3,3,2,4.533333333333333,1.9,0
id:yo821281,id:whoshot,3,3,2,4.933333333333334,2.85,0
id:zero080,id:bulbol,3,3,2,2.783333333333333,0.8166666666666667,0
id:zero080,id:deportivo7,3,3,2,2.5166666666666666,2.1166666666666667,0
id:zero080,id:dlawls,3,3,2,5.0,2.25,0
id:zero080,id:doxan,3,3,2,3.0,2.55,0
id:zero080,id:peterock83,3,3,2,2.3833333333333333,2.1333333333333333,0
id:zero080,id:whoshot,3,3,2,2.1,0.45,0
id:Ibisevic,id:monkjm,3,2,2,3.5166666666666666,2.3333333333333335,0
id:WEZARD777,id:WEZARD777,3,2,2,4.716666666666667,3.716666666666667,3
id:onana,id:malwool,3,2,2,3.033333333333333,0.8166666666666667,0
id:say1673,id:dlawls,3,2,2,2.1666666666666665,1.0166666666666666,0
id:sbw1249,id:dlawls,3,2,2,4.016666666666667,2.316666666666667,0
id:snap23,id:spoops,3,2,2,3.1333333333333333,1.5833333333333333,0
id:sounited13,id:kicking,3,2,2,2.35,1.35,0
id:ttkwnffj,id:ttkwnffj,3,2,2,3.1333333333333333,2.4166666666666665,3
id:6667sh,id:Bluewings21,2,2,2,3.25,3.1166666666666667,0
id:6667sh,id:donka,2,2,2,1.1666666666666665,0.6333333333333333,0
id:6667sh,id:footpodo,2,2,2,1.8583333333333334,1.2166666666666666,0
id:6667sh,id:whoshot,2,2,2,1.75,0.7833333333333333,0
id:6830,id:cauking,2,2,2,2.9,2.0,0
id:6830,id:cydia14,2,2,2,2.95,1.6166666666666667,0
id:6830,id:dhdld321,2,2,2,1.25,1.0,0
id:6830,id:supremebape,2,2,2,1.375,0.8666666666666667,0
id:6830,id:terry34,2,2,2,2.458333333333333,2.1333333333333333,0
id:6830,id:todfndl12,2,2,2,1.3083333333333333,0.4666666666666667,0
id:6830,id:wind1123,2,2,2,3.4333333333333336,2.466666666666667,0
id:6830,id:wowoyeah,2,2,2,3.075,1.6833333333333333,0
id:BlackEyes23,id:Sejongutd1,2,2,2,1.1333333333333333,1.0333333333333334,0
id:BlackEyes23,id:makaloni,2,2,2,2.9499999999999997,1.0333333333333334,0
id:BlackEyes23,id:todfndl12,2,2,2,1.7750000000000001,1.2333333333333334,0
id:FeelingGood,id:Sejongutd1,2,2,2,1.2416666666666667,0.95,0
id:FeelingGood,id:bulbol,2,2,2,2.425,1.7333333333333334,0
id:FeelingGood,id:claralike123,2,2,2,1.2333333333333334,0.5666666666666667,0
id:FeelingGood,id:footpodo,2,2,2,4.191666666666666,3.7666666666666666,0
id:FeelingGood,id:horizon,2,2,2,3.05,1.3666666666666667,0
id:FeelingGood,id:kp5189jp,2,2,2,2.3583333333333334,1.1666666666666667,0
id:FeelingGood,id:mirissoul2,2,2,2,3.9416666666666664,3.783333333333333,0
id:FeelingGood,id:todfndl12,2,2,2,2.6166666666666667,1.2666666666666666,0
id:Grassland,id:Ibrahima,2,2,2,2.8833333333333333,1.8666666666666667,0
id:Grassland,id:bulbol,2,2,2,1.4583333333333335,1.3166666666666667,0
id:Grassland,id:cubana,2,2,2,0.75,0.7333333333333333,0
id:Ibisevic,id:cydia14,2,2,2,2.9000000000000004,2.1,0
id:Ibisevic,id:deportivo7,2,2,2,1.4083333333333332,0.5166666666666667,0
id:Ibisevic,id:donka,2,2,2,2.7583333333333333,1.9166666666666667,0
id:Ibisevic,id:fantak,2,2,2,2.4416666666666664,2.3,0
id:Ibisevic,id:jun2312,2,2,2,1.4166666666666667,0.85,0
id:Ibisevic,id:kicking,2,2,2,2.8833333333333333,2.6333333333333333,0
id:Ibisevic,id:kim2pac,2,2,2,2.6666666666666665,1.45,0
id:Ibisevic,id:loblue208,2,2,2,3.916666666666667,3.65,0
id:Ibisevic,id:malwool,2,2,2,3.775,3.283333333333333,0
id:Ibisevic,id:okao,2,2,2,2.9333333333333336,1.1833333333333333,0
id:KINGBATI,id:modern21,2,2,2,2.566666666666667,1.9333333333333333,0
id:LJM1389,id:flamans1,2,2,2,2.8083333333333336,2.45,0
id:LJM1389,id:placebo,2,2,2,4.408333333333333,4.066666666666666,0
